psych_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,value
0.2.1+,2017-01-23,11:22:51,1,0,0.034676164854317904,0005,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,11:22:51,1,0,49.0033164726583,0005,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,11:22:51,2,0,55.145153508336534,0005,pilot,0.0.5,8st,practice_start,,,
0.2.1+,2017-01-23,11:22:51,2,0,55.15058093021389,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,55.729312594999556,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,56.30544501026907,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,56.88157776772505,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,57.45854614489099,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,58.03469977573104,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,58.612334732420095,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,59.18851813349511,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,59.76465978780334,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,60.34080760147026,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,60.91826598986745,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,61.49438642860514,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,62.0705250032338,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,62.646686504365334,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,63.22283466021918,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,63.80884908270082,0005,pilot,0.0.5,8st,high_latency,,,0.010014422481638974
0.2.1+,2017-01-23,11:22:51,2,0,64.03114069276353,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,64.61005029458875,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,65.18618442079105,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,65.76231683606056,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,66.34202236394822,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,66.91814417143269,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,67.49737371774108,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,68.07352426890111,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,68.64965565761077,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,69.2258082618905,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,69.80489169451494,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,70.38105867063223,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,70.95721298584522,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,71.53336798543114,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,2,0,72.10948431792986,0005,pilot,0.0.5,8st,stimulus,low,practice,
0.2.1+,2017-01-23,11:22:51,3,0,72.6878837195136,0005,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,11:22:51,4,0,87.1358679323921,0005,pilot,0.0.5,8st,practice_start,,,
0.2.1+,2017-01-23,11:22:51,4,0,87.13799222688885,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,87.71421771691712,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,88.29037442743629,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,88.86651265987848,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,89.55505885267576,0005,pilot,0.0.5,8st,high_latency,,,0.11254619279728217
0.2.1+,2017-01-23,11:22:51,4,0,89.5574647667554,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,90.1335923914121,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,90.70975970971631,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,91.28594755921722,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,91.86211453533451,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,92.43825105684346,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,93.01440502986907,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,93.59176178884172,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,94.16791815717488,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,94.74407452550668,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,95.32023636882468,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,95.89637665438659,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,96.47275749713799,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,97.04891557640303,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,97.62507707753457,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,98.20121736309602,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,98.77737407361519,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,99.35351641229636,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,99.92967209625522,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,100.50581546149624,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,101.08196053767097,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,101.66040408132812,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,102.23663641508892,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,102.81445649473608,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,103.39062723490633,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,4,0,103.96677367982693,0005,pilot,0.0.5,8st,stimulus,high,practice,
0.2.1+,2017-01-23,11:22:51,5,0,104.54313262263486,0005,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,11:22:51,5,0,136.8920719467883,0005,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,11:22:51,6,0,144.95510716942545,0005,pilot,0.0.5,8st,practice_start,,,
0.2.1+,2017-01-23,11:22:51,6,0,145.12867824945533,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,145.70483975058733,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,152.04007894929555,0005,pilot,0.0.5,8st,response_timeout,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,152.16786990886203,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,152.74599761427453,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,152.9222658091926,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,153.87727442887308,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,154.45342737533974,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,155.86947804907095,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,156.332253962692,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,156.90839903886626,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,158.33004959652772,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,158.33193504476822,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,158.90810954899098,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,160.08514047787048,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,160.08722610527957,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,160.66339102827806,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,161.98639089619337,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,161.9885127953844,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,162.56465102782613,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,163.89130408002802,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,163.8935248711491,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,164.4722298453794,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,165.30392741263813,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,165.62174075805297,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,166.19790397011775,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,167.8465371741272,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,167.85102666249668,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,168.42718166208215,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,169.60248899698945,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,169.60717318954175,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,170.18333708597947,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,171.1637811210171,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,171.33534904061116,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,171.91149719646546,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,173.15946409470098,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,173.16161234226047,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,173.73775125907605,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,174.99638890466758,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,174.99858471616653,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,175.57470960333012,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,176.91354484116027,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,176.9160352753338,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,177.49218069369408,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,178.658687331088,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,178.66084652861946,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,179.23697107359703,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,180.2474022903234,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,180.3891294840987,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,180.96528858992406,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,181.98177308784398,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,182.1173183382598,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,182.69348189251104,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,184.10549168452326,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,184.10965609560935,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,184.68578166714633,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,185.91548777675234,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,6,0,185.92039918121554,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,186.49656376202802,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,6,0,187.51391057021283,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,8,0,187.6485750322854,0005,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,11:22:51,9,0,204.17460516797564,0005,pilot,0.0.5,8st,practice_start,,,
0.2.1+,2017-01-23,11:22:51,9,0,204.17911108130374,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,204.7552756621135,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,205.59586631727143,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,205.90722089035626,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,206.48338136492748,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,207.27682760159314,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,207.6354689428008,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,208.21158903935157,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,209.30378061458123,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,209.36374163268192,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,209.9437301488988,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,211.024160770221,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,211.09556142899874,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,211.67168665834924,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,212.83663429353146,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,212.8391233589582,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,213.41528588665005,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,214.49603474152264,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,214.5673963910258,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,215.14367184030016,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,216.29114537387613,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,216.2954309190236,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,216.8715951576487,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,218.55029903688137,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,218.5526950275489,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,219.12885515993457,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,220.19896885485923,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,220.28091330975894,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,220.8570624921722,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,221.8984116381771,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,222.00920276678426,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,222.585362899169,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,224.31270621020758,0005,pilot,0.0.5,8st,response_timeout,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,224.33175060618305,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,224.90788678550598,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,225.01775469462882,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,226.04584582029293,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,226.62197618244318,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,227.27032537156356,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,227.77408326495333,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,228.35022628800743,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,229.15667253630727,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,229.50538978135046,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,230.08243720362407,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,231.310070004537,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,231.31475693458287,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,231.89090440606287,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,232.74325293544825,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,233.0429078060297,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,233.6190320088199,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,234.9359221347513,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,234.9377877361685,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,235.51391022802636,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,236.72254927658287,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,236.72464106335156,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,237.3038285207067,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,238.21627870689008,0005,pilot,0.0.5,8st,stream_2,,practice,
0.2.1+,2017-01-23,11:22:51,9,0,238.45295207813342,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,239.02910707771935,0005,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,11:22:51,9,0,239.865922045783,0005,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,11:22:51,10,0,240.18065844916964,0005,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,11:22:51,12,1,250.92965704004564,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,12,1,250.93455167736465,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,12,1,251.51071283630972,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,12,1,252.1777224880252,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,13,2,252.66224401874933,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,13,2,252.664318354,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,13,2,253.24046993172033,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,13,2,254.00686529002724,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,14,3,254.39618160801638,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,14,3,254.39825457452207,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,14,3,254.9743828835517,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,14,3,255.63955533533954,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,15,4,256.1259886626731,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,15,4,256.12830252855474,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,15,4,256.7051894653059,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,15,4,257.70378136739146,0005,pilot,0.0.5,8st,stream_2,,test,
0.2.1+,2017-01-23,11:22:51,16,5,257.85595449191806,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,16,5,257.85811574256877,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,16,5,258.43427245308794,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,17,6,259.5862245250628,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,17,6,259.59089195047,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,17,6,260.16847523698107,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,17,6,260.9249577912815,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,18,7,261.31982369176967,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,18,7,261.3217122196893,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,18,7,261.8988085746487,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,18,7,262.9631608735617,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,19,8,263.0493508377749,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,19,8,263.0517509346828,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,19,8,263.6279134623737,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,19,8,264.33899332804504,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,20,9,264.7792944248904,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,20,9,264.7815436175006,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,20,9,265.35773796854846,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,20,9,266.1683838731551,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,21,10,266.5092013980375,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,21,10,266.51144066723646,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,21,10,267.0875676075202,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,21,10,268.101719077109,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,22,11,268.23913745704704,0005,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,11:22:51,22,11,268.24125217031815,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,22,11,268.8174058011582,0005,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,11:22:51,22,11,269.72222488367333,0005,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,11:22:51,23,12,269.9688309057474,0005,pilot,0.0.5,8st,trial_start,,,
