psych_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,value
0.2.1+,2017-01-23,13:45:18,6,0,349.7243315601336,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,6,0,350.83368886279095,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,6,0,350.8763322089162,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,6,0,351.4524993481373,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,6,0,352.5821919776954,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,6,0,352.6045304513209,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,6,0,353.18067603293457,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,6,0,354.4053022137268,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,6,0,354.4074716620089,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,6,0,354.98362477167575,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,6,0,356.2229809588134,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,7,0,356.22473944378726,0007,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,13:45:18,8,0,361.5398719957084,0007,pilot,0.0.5,8st,practice_start,,,
0.2.1+,2017-01-23,13:45:18,8,0,361.5418641925389,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,362.11799813988546,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,362.90477867179106,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,363.26982222158404,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,363.84595137835095,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,364.6653749210418,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,364.99807966186745,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,365.5742382464832,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,366.4628073071399,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,366.72625566229544,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,367.3023981642509,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,368.20471687331155,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,368.45738881919715,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,369.03498218246386,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,369.90842019681077,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,370.18568218883047,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,370.7618366672359,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,371.7711543449532,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,371.91387358754946,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,372.4900119832928,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,373.39231084566745,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,373.64200544620326,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,374.218261895523,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,375.15266243316364,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,375.37019273871374,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,375.9463810933594,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,376.79536525091316,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,377.09834991900425,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,377.67449173659224,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,378.7667083447104,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,378.82656116441103,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,379.40271838029184,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,380.6672819139876,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,380.66911499513117,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,381.24524141442635,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,382.32806540647107,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,382.39747885472207,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,382.9736203301254,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,384.06005676152745,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,384.12555972792325,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,384.70168717377055,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,386.1205279082078,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,386.12500778469257,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,386.70113420398775,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,388.0018546387528,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,388.0061603434442,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,388.5823151640325,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,389.94343454459704,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,389.94558209308525,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,390.52172938562217,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,392.0614511624335,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,392.0656720054267,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,392.6418288791192,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,394.11796665893417,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,394.1226378164265,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,394.7022267983666,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,396.06502082875704,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,8,0,396.06967932543193,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,396.64967824413,0007,pilot,0.0.5,8st,stimulus,medium,practice,
0.2.1+,2017-01-23,13:45:18,8,0,398.08088586033045,0007,pilot,0.0.5,8st,stream_1,,practice,
0.2.1+,2017-01-23,13:45:18,9,0,398.08519464467827,0007,pilot,0.0.5,8st,instructions,,,
0.2.1+,2017-01-23,13:45:18,11,1,409.32257061143537,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,11,1,409.32714321985804,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,11,1,409.90329804044813,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,11,1,410.6422446330107,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,12,2,411.0548617199129,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,12,2,411.0569870264262,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,12,2,411.63314595322663,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,12,2,412.5103630506692,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,13,3,412.78451492984277,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,13,3,412.7866084132165,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,13,3,413.36277965864974,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,13,3,414.3826088950118,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,14,4,414.5141287885799,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,14,4,414.5162920775456,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,14,4,415.0955275831311,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,14,4,416.0625926891644,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,15,5,416.243797396799,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,15,5,416.2460404147005,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,15,5,416.82219831494876,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,15,5,417.77333679623734,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,16,6,417.9735012500005,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,16,6,417.9756573530958,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,16,6,418.5552056151082,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,17,7,419.7031493271643,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,17,7,419.7050474233183,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,17,7,419.76770478531034,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,17,7,420.28120566574944,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,17,7,421.1676004875444,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,18,8,421.4326687430421,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,18,8,421.4347037129028,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,18,8,422.01084381956935,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,18,8,422.91187933761285,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,19,9,423.1622388021915,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,19,9,423.1642255240731,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,19,9,423.74038376650424,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,19,9,424.73821637132824,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,21,11,424.89210690384243,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,21,11,424.8941103927518,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,21,11,425.47027547887046,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,22,12,426.6216742255183,0007,pilot,0.0.5,8st,trial_start,,,
0.2.1+,2017-01-23,13:45:18,22,12,426.62649423316907,0007,pilot,0.0.5,8st,stimulus,medium,test,
0.2.1+,2017-01-23,13:45:18,22,12,426.6925963642243,0007,pilot,0.0.5,8st,stream_1,,test,
0.2.1+,2017-01-23,13:45:18,22,12,427.2026370773092,0007,pilot,0.0.5,8st,stimulus,medium,test,
