psych_version,start_date,start_time,offset,trial,time,sid,condition,version,code,stimulus,phase
0.2.1,2017-01-09,11:26:07,2,0,25.13960099220276,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,25.717849016189575,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,26.295700073242188,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,26.87350606918335,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,27.451142072677612,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,28.028192043304443,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,28.606199026107788,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,29.183927059173584,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,29.760937929153442,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,30.338505029678345,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,30.915991067886353,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,31.492779970169067,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,32.07058596611023,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,32.647469997406006,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,33.224817991256714,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,2,0,33.80183005332947,abin,pilot,0.0.3,stimulus,low,practice
0.2.1,2017-01-09,11:26:07,3,0,34.53998899459839,abin,pilot,0.0.3,instructions,,
0.2.1,2017-01-09,11:26:07,4,0,38.26292109489441,abin,pilot,0.0.3,practice_start,,
0.2.1,2017-01-09,11:26:07,4,0,38.26516008377075,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,38.84268498420715,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,39.42024207115173,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,39.99699807167053,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,40.57275199890137,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,41.14972805976868,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,41.72765803337097,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,42.30498814582825,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,42.88234305381775,abin,pilot,0.0.3,stimulus,high,practice
0.2.1,2017-01-09,11:26:07,4,0,42.88234305381775,abin,pilot,0.0.3,paused,,
0.2.1,2017-01-09,11:26:07,4,0,42.88234305381775,abin,pilot,0.0.3,terminated,,
