psych_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,value
0.3.0,30/01/2017,14:26:23,9,1,6.268397586,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.301731084,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.335064581,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.35173133,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.385065238,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.418973493,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.452307401,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.485640898,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.502307647,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.535641555,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.568975872,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.602316754,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.635650252,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.671022683,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.687689432,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.72102293,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.754356427,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.789290713,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.805957462,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.840935645,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.874283501,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.89095025,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.92428785,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.957621347,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,6.990956076,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.024289983,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.040957142,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.053729403,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,7.07429146,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.107624958,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.141507777,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.158175347,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.191508844,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.224842342,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.258175839,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.292495163,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.309161912,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.34249623,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.375829727,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.409163635,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.444003974,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.460670723,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.494004631,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.527338128,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.560672856,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.577340015,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.610699359,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.644032856,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.67737784,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.712157873,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.728825032,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.76215894,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.795492848,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.828826345,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.855039983,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,7.862159843,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.878826591,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.912160089,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.947372934,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.980706841,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,7.99737359,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.030707498,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.064040995,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.098024326,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.131358234,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.148024982,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.18135889,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.214692388,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.248025885,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.281359382,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.298026131,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.332678167,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.366012074,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.399345982,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.434461188,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.451127937,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.484461434,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.517795752,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.55112966,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.567796819,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.601130316,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.634463814,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.655125561,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,8.667797721,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.702072328,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.718739487,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.752072985,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.785406482,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.8187408,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.852074298,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.870396398,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.903729896,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.937063393,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,8.970396891,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.003730798,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.020397547,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.055379012,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.08871292,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.122046827,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.155380325,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.172047074,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.205381391,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.238714889,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.2735741,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.306908008,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.323575167,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.356908664,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.390242161,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.423576479,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.455212779,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,9.456919823,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.474845213,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.508179121,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.541513029,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.574846936,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.609804197,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.626470945,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.659804853,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.693138351,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.726471848,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.759970675,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.776637424,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.809971332,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.84330524,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.876638737,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.893313691,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.926647188,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.959983147,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,9.994149038,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.02748295,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.04414969,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.07748319,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.11081669,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.14521519,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.16188194,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.25531477,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,10.65106205,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.6677288,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.70266145,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.73599494,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.76932844,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.80266194,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.8193291,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.85276926,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.88610276,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.91943625,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.936103,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,10.9694365,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.00277,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.03681979,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.0554225,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,11.07015329,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.08682044,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.12015394,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.15348744,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.18682135,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.22015484,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.23765891,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.27099241,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.3043259,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.33765981,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.35432656,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.38766047,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.42099479,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.45523329,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.4885672,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.50580871,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.5391422,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.57247611,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.60581043,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.63914393,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.65581068,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.68914458,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.72247849,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.75581199,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.77432855,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.80766245,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.84099636,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.85551013,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,11.87432986,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.90766336,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.92433011,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.9576636,abin,pilot,0.0.7,6st,stream_2,,test,
0.3.0,30/01/2017,14:26:23,9,1,11.9909971,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.49342454,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.51016513,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.54363319,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.57697654,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.61031044,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.64364435,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.65562442,abin,pilot,0.0.7,6st,stimulus,medium,test,
0.3.0,30/01/2017,14:26:23,9,1,12.67697826,abin,pilot,0.0.7,6st,stream_1,,test,
0.3.0,30/01/2017,14:26:23,9,1,12.69364542,abin,pilot,0.0.7,6st,stream_1,,test,
