weber_version,start_date,start_time,offset,trial,time,sid,condition,version,presentation,separation,code,stimulus,phase,value
0.3.1,2017-02-02,08:33:24,17,7,568.1986839771271,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.2820210456848,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.3653559684753,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.4653580188751,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.5488998889923,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.5615561008453,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,568.6334040164948,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.7167408466339,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.800076007843,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.8851208686829,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,568.968456029892,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.051796913147,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.1351320743561,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.2201640605927,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.2616798877716,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,569.303505897522,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.3868420124054,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.4701769351959,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.5552649497986,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.6385998725891,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.7219350337982,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.8052699565887,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.8886048793793,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,569.9618010520935,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,569.971941947937,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.0552768707275,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.1386120319366,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.2219469547272,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.3052818775177,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.3886170387268,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.4719519615173,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.5552868843079,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.638622045517,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.6619029045105,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,570.7219569683075,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.805291891098,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.9052939414978,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,570.9893119335175,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.072646856308,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.1559820175171,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.2394828796387,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.3228180408478,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.3620040416718,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,571.4061529636383,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.489490032196,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.5728249549866,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.6561598777771,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,571.6728270053864,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.0621049404144,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,572.1728370189667,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.2567138671875,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.3400490283966,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.4233839511871,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.5067188739777,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.592148065567,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.592148065567,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,572.7622048854828,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,573.1094889640808,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.194256067276,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.2775909900665,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.360925912857,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.4447958469391,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.4623589515686,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,573.5289490222931,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.6122839450836,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.6956210136414,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.7789559364319,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.8623039722443,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,573.9456388950348,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.0289740562439,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.1123089790344,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.1625061035156,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,574.1957700252533,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.2791049480438,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.3646810054779,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.4480159282684,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.531350851059,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.6146860122681,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.6313529014587,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,574.8626058101654,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,575.1324708461761,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.2158060073853,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.3000199794769,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.3833549022675,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.4833569526672,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.562735080719,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,575.5666918754578,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.6500270366669,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.7333619594574,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.8166968822479,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.9000329971313,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,575.984925031662,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.0682609081268,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.1515970230103,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.2367599010468,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.262876033783,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,576.3200960159302,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.4034309387207,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.4867858886719,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.5712728500366,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.6546080112457,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.7379429340363,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.8212778568268,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.9046130180359,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,576.9629650115967,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,576.9879479408264,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.072557926178,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.1558928489685,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.2392280101776,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.3225629329681,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.4058978557587,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.4892330169678,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.5725679397583,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.655905008316,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.6630909442902,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,577.7392430305481,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.8225789070129,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,577.9225809574127,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.0059158802032,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.0892519950867,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.1725869178772,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.2559220790863,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.3392570018768,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.363184928894,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,578.4225919246674,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.5059280395508,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.5892629623413,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.6725978851318,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.7559480667114,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.8392999172211,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,578.9226350784302,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.005970954895,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.0633728504181,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,579.0893058776855,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.1736090183258,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.258887052536,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.3422219753265,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.4255568981171,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.5088920593262,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.5922269821167,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.6755619049072,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.7588970661163,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.7634329795837,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,579.8422319889069,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,579.9255669116974,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.0089020729065,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.0929689407349,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.1763038635254,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.2786090373993,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.3452770709991,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.4286119937897,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.463583946228,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,580.5135080814362,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.5968430042267,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.6813268661499,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.7813289165497,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.8646640777588,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,580.9479990005493,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,581.0313348770142,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,581.1146709918976,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,581.1636910438538,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,581.1980199813843,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,581.3813579082489,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,581.8638188838959,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,581.8823049068451,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,581.9656419754028,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.0489790439606,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.1323149204254,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.2157158851624,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.3000409603119,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.3833808898926,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.4667160511017,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.5500519275665,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.5639610290527,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,582.633386850357,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.7167220115662,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.8000569343567,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.8833918571472,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,582.9667270183563,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.0667290687561,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.1500639915466,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.2336790561676,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.2640690803528,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,583.3170149326324,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.4013090133667,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.4846439361572,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.5679788589478,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.6513140201569,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.7346489429474,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.8180119991302,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.8346788883209,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,583.9641580581665,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,584.3351929187775,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,584.4185290336609,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,584.5018639564514,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,584.585198879242,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,584.664253950119,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,584.670373916626,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,584.7537090778351,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,584.8370440006256,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,584.9203798770905,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.0037150382996,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.0870699882507,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.1704058647156,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.2704079151154,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.2704079151154,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.364373922348,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,585.7704179286957,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.8537528514862,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,585.953754901886,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,586.0370988845825,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,586.0644710063934,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,586.1204340457916,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,586.2037689685822,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,586.2371029853821,david,pilot,0.0.9,cont,6st,stream_2,,test,
0.3.1,2017-02-02,08:33:24,17,7,586.5871109962463,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,586.7646548748016,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,587.0895578861237,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.1728930473328,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.2562289237976,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.3395638465881,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.4228990077972,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.4647550582886,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,587.5076930522919,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.5910289287567,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.6743769645691,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.7577130794525,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.841048002243,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,587.9243829250336,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.0077178478241,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.0910530090332,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.1651799678802,david,pilot,0.0.9,cont,6st,stimulus,medium,test,
0.3.1,2017-02-02,08:33:24,17,7,588.174388885498,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.2577250003815,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.3577270507812,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.4410619735718,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.5243968963623,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.6077320575714,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.6910669803619,david,pilot,0.0.9,cont,6st,stream_1,,test,
0.3.1,2017-02-02,08:33:24,17,7,588.7744019031525,david,pilot,0.0.9,cont,6st,stream_1,,test,
