weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,stimtrak,value,daq_code
0.4.6-dirty,2017-05-03,10:05:18,1,0,0.0074931854862825276,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,3,0,0.9221575972312621,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,4,0,1156.8756136341024,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,5,0,1182.7567113802163,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,6,0,1204.6283393683464,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,7,0,1258.0373926576879,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,7,0,1282.8631486546162,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,8,0,1311.0394578951289,1108,group1,0.3.0,6st,break_start,,,,,253
0.4.6-dirty,2017-05-03,10:05:18,8,0,1311.050805582299,1108,group1,0.3.0,6st,instructions,,,,,12
0.4.6-dirty,2017-05-03,10:05:18,8,0,1316.6032255222751,1108,group1,0.3.0,6st,instructions,,,,,12
0.4.6-dirty,2017-05-03,10:05:18,9,0,1324.2079335451979,1108,group1,0.3.0,6st,practice_start,,,,,13
0.4.6-dirty,2017-05-03,10:05:18,9,0,1324.2171986040546,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1327.5229766218201,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1327.761581965037,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-03,10:05:18,9,0,1327.7869954472978,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1331.499664299132,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1331.5127681793776,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1331.7170536325968,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-03,10:05:18,9,0,1334.2370715252393,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1334.3128324400789,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1334.4380561337464,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-03,10:05:18,9,0,1337.8376607622279,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1337.8512686926936,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1338.0277122135528,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-03,10:05:18,9,0,1341.6111620324743,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1341.6250185668948,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1341.83036685904,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-03,10:05:18,9,0,1345.0722562262888,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1345.0831463339325,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1345.2936922163296,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-03,10:05:18,9,0,1348.4098361637218,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1348.421248852844,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1348.666404853251,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-03,10:05:18,9,0,1351.4270793568342,1108,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-03,10:05:18,9,0,1351.4403825193788,1108,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-03,10:05:18,9,0,1351.672479114559,1108,group1,0.3.0,6st,stream_1_up,,practice,,,3
