weber_version,start_date,start_time,offset,trial,time,sid,condition,deviant,version,separation,code,stimulus,stimtrak,value
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,335.6671669483185,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,335.7375650405884,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,335.8375668525696,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,335.920902967453,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.0048348903656,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.0881698131561,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.17150592803955,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.2048399448395,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.53817987442017,david,study2,tone,0.0.1,6st,stream_2_up,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.7048499584198,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.78818583488464,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.87152194976807,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,336.9548568725586,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.04097294807434,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.1243088245392,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.2076439857483,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.2914659976959,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.37480187416077,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.4581379890442,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.54336285591125,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.6266989707947,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.7125868797302,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.79592299461365,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.8792579174042,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,337.9625940322876,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.0467748641968,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.131374835968,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.2147099971771,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.2980558872223,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.38358783721924,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.46692299842834,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.5502579212189,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.6292898654938,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.7126250267029,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.8004958629608,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.88383197784424,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,338.96716690063477,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.0505030155182,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.08383798599243,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.30449199676514,david,study2,tone,0.0.1,6st,stream_1_up,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.59073281288147,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.6740679740906,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.7574028968811,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.8407390117645,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,339.92407393455505,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.0074088573456,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.0908889770508,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.1742238998413,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.25755882263184,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.34089398384094,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.42422890663147,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.507563829422,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.59200286865234,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.67763090133667,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.7609658241272,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.8451099395752,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,340.92844581604004,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.0124258995056,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.0965008735657,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.1798369884491,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.2631719112396,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.34650683403015,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.42984199523926,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.5131769180298,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.5965130329132,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.67984795570374,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.76318287849426,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.85020995140076,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,341.9335470199585,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.016881942749,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.10021686553955,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.183552980423,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.26689100265503,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.3502278327942,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.43459701538086,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.5201349258423,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.6034908294678,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.6868259906769,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.7701609134674,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.85349583625793,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,342.93683195114136,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.0201678276062,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.107656955719,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.1909918785095,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.2743270397186,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.35766196250916,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.4446918964386,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.5280268192291,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.61136198043823,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.69469690322876,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.7780339717865,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.86136984825134,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,343.94470500946045,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.028039932251,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.11365389823914,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.1993148326874,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.2826509475708,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.3672659397125,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.45060086250305,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.5339369773865,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.617271900177,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.7006080150604,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.78394293785095,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.86858797073364,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,344.95192289352417,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.0232889652252,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.10662388801575,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.1906359195709,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.27561688423157,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.35898995399475,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.4423248767853,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.5256600379944,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.6101269721985,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.693461894989,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.77679681777954,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.79469299316406,david,study2,tone,0.0.1,6st,tone,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.86447286605835,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,345.94780802726746,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.03484582901,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.1202299594879,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.20763087272644,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.2752478122711,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.39191794395447,david,study2,tone,0.0.1,6st,stream_2_up,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.7752618789673,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.8585970401764,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,346.9419319629669,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.02526688575745,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.11157298088074,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.1949088573456,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.2782440185547,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.36157989501953,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.44491481781006,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.5282509326935,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.6115880012512,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.69492292404175,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.7782578468323,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.8615930080414,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,347.9449279308319,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.0285940170288,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.11192893981934,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.1952669620514,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.2786018848419,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.361937046051,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.44527196884155,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.5286078453064,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.6119439601898,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.6963360309601,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.7840368747711,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.86737298965454,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,348.9515779018402,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.03886699676514,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.12220191955566,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.2055368423462,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.2919979095459,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.3753328323364,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.45866799354553,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.54200291633606,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.6253378391266,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.6346950531006,david,study2,tone,0.0.1,6st,tone,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.7086730003357,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.79264283180237,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.8759779930115,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,349.959312915802,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.04264783859253,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.127023935318,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.2103588581085,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.2936940193176,david,study2,tone,0.0.1,6st,stream_1,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.3603618144989,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.5146930217743,david,study2,tone,0.0.1,6st,stream_1_up,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.86470103263855,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,350.95072984695435,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.03406500816345,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.0746970176697,david,study2,tone,0.0.1,6st,tone,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.117399930954,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.2007348537445,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.28736901283264,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.37070393562317,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.4540388584137,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.52393889427185,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.55469703674316,david,study2,tone,0.0.1,6st,tone,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.6072738170624,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.6906108856201,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.79061484336853,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.87395095825195,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,351.9572858810425,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.0406210422516,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.1239559650421,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.20729088783264,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.29062581062317,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.3739609718323,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.4572958946228,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.54063081741333,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.6266839504242,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.7100188732147,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.79335498809814,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.8766899108887,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,352.9600248336792,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,353.0456509590149,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,353.1289858818054,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,353.2123210430145,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,353.29565596580505,david,study2,tone,0.0.1,6st,stream_2,,,
0.5.1-5-g094bb7a-dirty,2017-06-01,08:37:38,10,8,353.3789918422699,david,study2,tone,0.0.1,6st,stream_2,,,
