weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,stimtrak,value,daq_code
0.4.6-dirty,2017-05-08,14:13:34,1,0,0.009544168113279738,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,3,0,0.9000418236241785,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,4,0,1646.1765102333882,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,5,0,1663.4056346998661,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,6,0,1693.586692503992,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,7,0,1789.496695591585,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,8,0,1858.9184952504386,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,8,0,1858.929406455207,1110,group1,0.3.1,6st,instructions,,,,,12
0.4.6-dirty,2017-05-08,14:13:34,8,0,1864.8266392251996,1110,group1,0.3.1,6st,instructions,,,,,12
0.4.6-dirty,2017-05-08,14:13:34,9,0,1877.0697251415288,1110,group1,0.3.1,6st,practice_start,,,,,13
0.4.6-dirty,2017-05-08,14:13:34,9,0,1877.0789656821055,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1879.2992627125143,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1879.6478604807237,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1879.8790233855927,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1882.3120863431188,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1882.6467965014128,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1882.6790770977316,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1884.9465230655721,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1885.2347645261545,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1885.481197757889,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1887.6848702541095,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1887.986561131627,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1888.2818228029698,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1890.5430468296297,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1890.8164145322696,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1891.0818722386646,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1893.3608902644467,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1893.6324530225481,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1893.8819245253223,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1896.1272780974498,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1896.4606260657258,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1896.681973390824,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1898.9151507859963,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1899.3166265013526,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1899.4820256774817,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1901.7546632485526,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1902.091634790527,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1902.2820748280803,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1904.3968548748755,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1904.7151343644507,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1905.0821433652247,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1907.2358946478023,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1907.6252329592965,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,9,0,1907.8830258522455,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,9,0,1910.160914611669,1110,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-08,14:13:34,9,0,1910.5310300214935,1110,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-08,14:13:34,10,0,1910.6853988226096,1110,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-08,14:13:34,10,0,1910.6973782831335,1110,group1,0.3.1,6st,instructions,,,,,12
0.4.6-dirty,2017-05-08,14:13:34,11,0,1925.664850223245,1110,group1,0.3.1,6st,practice_start,,,,,13
0.4.6-dirty,2017-05-08,14:13:34,11,0,1925.6754692043276,1110,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-08,14:13:34,11,0,1927.8890105933226,1110,group1,0.3.1,6st,stream_1,,practice,,,1
