weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,stimtrak,value,daq_code
0.4.6-dirty,2017-05-11,13:16:51,1,0,0.00737230466438632,1113,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-11,13:16:51,3,0,0.8873490522109932,1113,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-11,13:16:51,4,0,2030.241181758287,1113,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-11,13:16:51,5,0,2049.337578226856,1113,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-11,13:16:51,6,0,2081.6396739410884,1113,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-11,13:16:51,7,0,2199.940722496691,1113,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-11,13:16:51,8,0,2244.832587473953,1113,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-11,13:16:51,8,0,2244.8435939008796,1113,group1,0.3.1,6st,instructions,,,,,12
0.4.6-dirty,2017-05-11,13:16:51,8,0,2252.768421709856,1113,group1,0.3.1,6st,instructions,,,,,12
0.4.6-dirty,2017-05-11,13:16:51,9,0,2262.8175321096805,1113,group1,0.3.1,6st,practice_start,,,,,13
0.4.6-dirty,2017-05-11,13:16:51,9,0,2262.8281713325996,1113,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-11,13:16:51,9,0,2265.3542244283617,1113,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-11,13:16:51,9,0,2265.6282341678198,1113,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-11,13:16:51,9,0,2265.735072572683,1113,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-11,13:16:51,9,0,2268.788113594903,1113,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-11,13:16:51,9,0,2268.800816344685,1113,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-11,13:16:51,9,0,2269.267720515558,1113,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-11,13:16:51,9,0,2277.900816430214,1113,group1,0.3.1,6st,response_timeout,,practice,,,14
0.4.6-dirty,2017-05-11,13:16:51,9,0,2277.927610063556,1113,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-11,13:16:51,9,0,2287.0276101490854,1113,group1,0.3.1,6st,response_timeout,,practice,,,14
0.4.6-dirty,2017-05-11,13:16:51,9,0,2287.063617523958,1113,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-11,13:16:51,9,0,2289.545155686801,1113,group1,0.3.1,6st,stream_1,,practice,,,1
