weber_version,start_date,start_time,offset,trial,time,sid,condition,deviant,version,code,stimulus,stimtrak,value
0.5.3,2017-06-08,08:47:55,6,3,139.59135786208208,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.6246918796387,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.6580256121233,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.69191300612874,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.72524702371447,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.76206238073064,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.79539611318614,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.82873013077187,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.86576187764877,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.88242874387652,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.91576247633202,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.95315344750998,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,139.9864923117566,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.0230185787368,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.05635231122142,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.0906913014769,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.12463714071782,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.15797144337557,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.19317428249633,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.22650830008206,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.2598423176387,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.27932823917945,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.31266653325292,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.34600026570843,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.37933399819303,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.41266773064854,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.44601286706165,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.4799741016468,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.5133078341023,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.54664185168804,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.57061323005473,abin_itt,study2,ripple,0.1.0,ripple,,,2
0.5.3,2017-06-08,08:47:55,6,3,140.58216770755826,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.615501725144,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.6515920763195,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.68492637897725,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.71826011146186,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.75507575355005,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.78841490289778,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.82408729949384,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.84075445082271,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.87408846837934,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.90742305616732,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.94075735882507,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,140.9740913763817,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.00770136943902,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.04103538702475,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.07436940458138,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.1106935366406,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.1440295499051,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.17990550689865,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.2132398095855,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.24657382714213,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.28313373579294,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.31646775334957,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.35334298107773,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.37000984730548,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.40334414996323,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.43680075995508,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.4701347775408,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.5034685099963,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.53787906002253,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.5712136477814,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.6061969609582,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.63953097854392,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.67286499610054,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.70829819492064,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.74163192740525,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.7769758903596,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.81030990791623,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.84364364040084,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.86305600649212,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.89639002404874,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.92972404163447,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.9657559475745,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,141.99909395654686,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.0337858989078,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.06711991646443,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.1004545042524,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.1365907563013,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.16992477388703,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.20601655053906,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.23935085322591,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.27268487078254,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.29262752033537,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.3259615379211,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.35929555547773,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.39262957306346,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.42879661577172,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.46213034822722,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.49592365970602,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.52925739219063,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.56259112464613,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.59790087575675,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.63123460824136,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.66692496603355,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.70025869848905,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.73359243097366,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.76959098040243,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.8029355466133,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.81960326814442,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.85539398065885,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.88872771311435,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.92333412589505,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.95666814348078,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,142.9900018759363,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.02485290335608,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.0581869209418,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.09410364704672,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.12744507717434,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.16077909473097,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.19574872319936,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.22908274075598,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.264223713486,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.29755773104262,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.33089203372947,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.34755918505834,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.38089320261497,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.4167013061524,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.45164898200892,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.48498299956555,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.51831701715128,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.55601532463334,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.58934934218996,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.62268307467457,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.65901319379918,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.6923472113558,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.7278063541744,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.74447350550327,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.7778075230599,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.81351726758294,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.84685128513956,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.8801855877973,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.91589162603486,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.9492259286926,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,143.98345144969062,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,144.01678546727635,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,144.05011948483298,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,144.08545489484095,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,144.08545489484095,abin_itt,study2,ripple,0.1.0,stream_1_up,,,
0.5.3,2017-06-08,08:47:55,6,3,144.08545489484095,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.59331363873207,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.62664737118757,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.66281812018133,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.69615242286818,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.71281928909593,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.7498131178436,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.78314742050134,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.8164817231882,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.85444260650547,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.8877766240912,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.92185417888686,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.9551884815446,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,144.98852249913034,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.02281530341133,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.05614932096796,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.0903913777147,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.12372539527132,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.15705912775593,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.17640221488546,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.2097365175432,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.24307082020096,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.2793139842688,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.3126477167243,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.34704686279292,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.376627271733,abin_itt,study2,ripple,0.1.0,ripple,,,2
0.5.3,2017-06-08,08:47:55,6,3,145.38038116547978,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.41371660854202,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.44705034099752,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.48038435858325,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.51455114927376,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.54788488172926,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.58122716716025,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.61456118474598,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.6478952023026,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.68276191013865,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.71609564262326,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.75074710097397,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.78408083345857,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.8174148510152,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.83711659221444,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.8704508949013,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.90378491245792,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.9379001003108,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,145.97123440296855,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.00595228932798,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.0392863068846,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.0726200393692,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.10802472830983,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.14135846079444,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.1763052813476,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.20963929890422,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.24297331648995,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.27854051167378,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.31187424412929,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.3462434548419,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.36291060617077,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.39624633433414,abin_itt,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:47:55,6,3,146.43392611041781,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,146.43392611041781,abin_itt,study2,ripple,0.1.0,stream_2_up,,,
0.5.3,2017-06-08,08:47:55,6,3,146.9409711828048,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,146.9743089066469,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.01051215687767,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.0438461744634,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.08059139721445,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.11392541477107,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.1472594323568,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.16392629858456,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.19744477496715,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.23077879255288,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.26411309521063,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.3006487704406,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.33857002508012,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.37190404263674,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.40523806022247,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.44109662619303,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.47443064377876,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.50776437623426,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.54109810871887,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.57443184117437,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.60776557365898,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.64109930611448,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.6744330385991,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.70881251286482,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.7254796641937,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.75881368177943,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.7766371931648,abin_itt,study2,ripple,0.1.0,ripple,,,1
0.5.3,2017-06-08,08:47:55,6,3,147.79592297546333,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.82925727815018,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.8625912957068,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.8978634138184,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.93119771647616,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.96601481715334,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,147.99934883470996,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,148.03268256719457,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,148.06708655992406,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,148.10042086261092,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,148.13479007332353,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,148.16812380577903,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,148.20145753826364,abin_itt,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:47:55,6,3,148.22085165805765,abin_itt,study2,ripple,0.1.0,stream_1,,,
