weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,stimtrak,value
0.5.0,2017-05-23,13:34:59,12,10,653.0094405864802,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.0427746954374,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.0761088043946,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.1143567131185,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.147691164264,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.190228382191,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.2068956077601,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.2402300589056,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.279305374861,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.3126408525641,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.3459759880825,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.3793104392244,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.4173010236191,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.4524531700517,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.4772791510477,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.5106136021932,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.5556443339701,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.5723115595429,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.6056456685001,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.6389804618302,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.6723179926521,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.7149965336503,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.7488466600189,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.7759023289909,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.8092367801328,mary,study2,0.0.1,6st,stream_2,,,
0.5.0,2017-05-23,13:34:59,12,10,653.860469302097,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,653.8771368698544,mary,study2,0.0.1,6st,stream_2_up,,,
0.5.0,2017-05-23,13:34:59,12,10,654.3761784051494,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.4095125141066,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.4441688321385,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.4775029410957,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.4967444365575,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.530078887703,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.5644268955948,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.597761004552,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.6337799096764,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.6671143608182,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.7081339811157,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.7414687744458,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.7810125438773,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.79767976945,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.8310149049648,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.8643493561067,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.8985050551237,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.927081059217,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.9604603368061,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,654.9937947879516,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.0271295812818,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.0604636902353,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.0937984835655,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.1335742555202,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.1669093910386,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.2002431578076,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.2335776089494,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.2669124022796,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.2892079132725,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.3225416800415,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.3580897363863,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.3914241875282,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.4247586386737,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.4580934320038,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.4914278831457,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.523825427339,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.5571595362962,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.6020989042518,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.6187661298209,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.652100923151,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.6854483773859,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.718783170716,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.7577068980027,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.7920111060084,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.8283834899084,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.861717598862,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.8950523921922,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.9306377468783,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.9639715136509,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,655.985633979406,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.0214431241366,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.0654257383176,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.0820929638903,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.1154280994051,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.1489339860418,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.1822684371873,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.2156035727021,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.2549191036633,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.2885389384428,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.325637100148,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.3589718934745,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.381272879451,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.4233724407022,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.4567068918441,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.4900416851742,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.5235345687179,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.5443063227176,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.5776407738631,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.610975225005,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.6443103605197,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.6776441272923,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.7109785784342,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.7511177525739,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.7844518615311,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.812100882089,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.8454356754191,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.8791290803201,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.912463531462,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.9544371680349,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,656.9711235560571,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.0045770881443,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.0499886736252,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.0833227825788,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.1089696692616,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.1424211482263,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.1768868683139,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.2102220038323,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.2435564549742,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.276890906116,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.3106715686044,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.3440063619346,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.3797309865731,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.413064753342,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.4488215435231,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.4821570212262,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.4991459022131,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.5474260380761,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.580759804845,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.6140949403598,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.6474297336899,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.6910027504964,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.7076699760692,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.741004427211,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.7743830204272,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.807717471569,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.8463462339969,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.8630131173813,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.8963479107115,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.9356576245009,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.9689927600157,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,657.9987780516058,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.0321111339981,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.0662445908856,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.0995797264004,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.1329145197305,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.1751098932327,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.2084450287475,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.2262202545717,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.2595690775524,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.2957905571566,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.3291243239255,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.3624584328827,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.3997252925874,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.4330600859175,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.4665741850331,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.499907951802,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.5285345995144,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.5618687084716,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.5956165210446,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.6289513143747,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.6622857655166,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.6956198744738,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.7294617883636,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.7627969238783,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.7961313750238,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.8294665105386,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.8536101714308,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.8869442803843,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.9208464191215,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.9600630581481,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,658.9960651961301,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.0293993050873,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.0627340984174,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.0834049073674,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.1167393585092,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.1502206077093,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.1835554010395,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.2168915631155,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.2602226539857,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.2935574473158,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.3271228744234,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.3693948977234,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.3860621232961,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.4213761239989,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.4512058998444,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.4845400088016,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.5258248237224,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.5591585904913,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.5924933838214,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.6262778103628,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.6678835963285,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.6870032733568,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.7207240531861,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.7590585351281,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.7923936706429,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.8359574484093,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.8526246739821,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.8859594673122,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.9212779164409,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,659.9546123675827,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.0001556949101,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.0168225782945,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.0501570294364,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.0834911383936,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.1168249051625,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.1566557691622,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.175919506757,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.2093990450267,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.2427334961685,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.2761045612788,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.3179714356302,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.3513062289603,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.3849233262445,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.4183200553525,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.4591261512032,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.4757937189606,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.5097482122474,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.5430830055775,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.5764174567194,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.6159831260957,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.6493172350492,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.6826520283794,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.7088351214879,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.7426671119647,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.78475606543,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.8030404649362,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.8387182100087,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.8721402609262,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.9054747120681,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.9436534990964,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,660.9769882924265,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,661.0103224013837,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,661.0325498172388,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,661.06688995484,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,661.1002247481665,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,12,10,661.117224236943,mary,study2,0.0.1,6st,stream_1_up,,,
0.5.0,2017-05-23,13:34:59,13,11,661.7518859615229,mary,study2,0.0.1,6st,trial_start,,,
0.5.0,2017-05-23,13:34:59,13,11,662.5467047086931,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.0411766839534,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.0745118194682,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.1078466127983,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.1411814061285,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.1779948685689,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.2155354775678,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.2493746539658,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.2827094472923,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.3060530758812,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.3393875270231,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.3739805405312,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.4073149916767,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.4406497850032,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.4743325821182,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.5076666910754,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.5360808409023,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.5694159764207,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.6027504275626,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.6360848787044,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.6694196720346,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.705161748192,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.7384968837068,mary,study2,0.0.1,6st,stream_1,,,
0.5.0,2017-05-23,13:34:59,13,11,663.7623924593026,mary,study2,0.0.1,6st,stream_1,,,
