weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,stimtrak,value,daq_code
0.4.6-dirty,2017-05-10,10:49:08,1,0,0.008014626579551987,1111,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-10,10:49:08,3,0,0.8933563158948346,1111,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-10,10:49:08,4,0,622.3029484372023,1111,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-10,10:49:08,5,0,649.2399184966757,1111,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-10,10:49:08,6,0,663.8269668008234,1111,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-10,10:49:08,7,0,764.4320733883437,1111,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-10,10:49:08,8,0,806.5083634418761,1111,group1,0.3.1,6st,break_start,,,,,253
0.4.6-dirty,2017-05-10,10:49:08,8,0,806.5190736537684,1111,group1,0.3.1,6st,instructions,,,,,12
0.4.6-dirty,2017-05-10,10:49:08,8,0,872.8688055349735,1111,group1,0.3.1,6st,instructions,,,,,12
0.4.6-dirty,2017-05-10,10:49:08,9,0,883.8254512290073,1111,group1,0.3.1,6st,practice_start,,,,,13
0.4.6-dirty,2017-05-10,10:49:08,9,0,883.8346398820618,1111,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-10,10:49:08,9,0,885.9083184536835,1111,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-10,10:49:08,9,0,886.2216013458828,1111,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-10,10:49:08,9,0,886.634693309104,1111,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-10,10:49:08,9,0,888.8534761931778,1111,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-10,10:49:08,9,0,889.0548049128934,1111,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-10,10:49:08,9,0,889.4347475914351,1111,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-10,10:49:08,9,0,891.6447646202364,1111,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-10,10:49:08,9,0,891.8824325668902,1111,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-10,10:49:08,9,0,892.234803014152,1111,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-10,10:49:08,9,0,894.4867001160628,1111,group1,0.3.1,6st,stream_1,,practice,,,1
0.4.6-dirty,2017-05-10,10:49:08,9,0,894.6924270160657,1111,group1,0.3.1,6st,stream_1_up,,practice,,,3
0.4.6-dirty,2017-05-10,10:49:08,9,0,895.0348518796541,1111,group1,0.3.1,6st,stimulus,,practice,,,9
0.4.6-dirty,2017-05-10,10:49:08,9,0,897.1338019555897,1111,group1,0.3.1,6st,stream_1,,practice,,,1
