weber_version,start_date,start_time,offset,trial,time,sid,condition,deviant,version,code,stimulus,stimtrak,value
0.5.3,2017-06-08,09:36:26,7,5,403.99832774547394,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.0373401742836,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.0706743972987,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.11441478619236,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.1310818977072,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.16533317456197,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.1986670553888,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.23220350930933,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.26553841668647,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.2989564748568,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.33229001349537,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.36692248363397,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.4002573910111,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.4437880209589,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.4604547902709,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.49378867111227,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.5319107364485,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.5652449594636,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.58661573597055,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.6199492746091,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.6654276174231,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.6987621826265,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.74435241968604,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.7610106344073,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.7943445152341,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.8324200435163,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.86575392434315,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.8879616835766,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.9212955644034,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.9670189111639,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,404.9836863648525,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.0170212722296,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.050355837433,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.08369074481016,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.12528871798713,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.15863765492395,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.1984525058506,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.21512030172744,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.24845418255427,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.28532248473493,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.3186570499238,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.35212472479907,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.3854586056259,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.4188157549943,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.45258865824144,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.4890172536252,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.52235318755265,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.5556880949298,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.5890223179449,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.6223568831483,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.65569110616343,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.6916666495672,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.7083334188792,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.7516091215366,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.7857262621692,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.8196117440384,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.8543458429049,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.88768075029657,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.9220004640083,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.95533434483514,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,405.9720017985237,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.00533704808913,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.03867195546627,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.07776993035804,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.11110449556145,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.1505549202411,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.18465495164855,mary,study2,ripple,0.1.0,ripple,,,2
0.5.3,2017-06-08,09:36:26,7,5,406.18907426152145,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.20574137302174,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.2394612377102,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.2727954607253,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.30612968374044,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.3394642489293,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.3739701109007,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.40732315403875,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.4489652689808,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.48229949199595,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.5031347501208,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.53646863094764,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.57051733472326,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.6060695961787,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.6464182545751,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.6797528197785,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.7150812927284,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.7317480620404,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.76508194286725,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.80045626850915,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.83378980716225,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.8745795410796,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.907914106283,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.9479157898313,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.9645825591433,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,406.9979167821584,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.03540238476126,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.0687369499501,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.1020711729652,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.13540539598034,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.16873961899546,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.2033542955469,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.236688518562,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.2714335673227,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.3047677903378,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.33484955184394,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.36818377485906,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.4128549049783,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.42952167430485,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.4628569238703,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.4934919973457,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.52726284749224,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.56059672831907,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.597454764953,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.6307900145184,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.65789374632004,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.6912286536972,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.7356455409026,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.76897942172945,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.8023133025563,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,407.8023133025563,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,407.84251208424394,mary,study2,ripple,0.1.0,stream_1_up,,,
0.5.3,2017-06-08,09:36:26,7,5,408.3434157929005,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.3767500159156,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.4143095303152,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.4476440955186,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.4781265548081,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.51146180437354,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.5576713949704,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.5743385064852,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.60767307167407,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.65101618463814,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.684350749827,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.7251534867537,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.74182128263055,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.77573687671975,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.8102358949982,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.8435708023753,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.8831187495816,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.91645331478503,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.9556885055499,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,408.97235527487646,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.00568984007987,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.0338594758796,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.0671936988947,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.10496365661675,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.1382985639939,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.18169129367743,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.1983584051777,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.23169228600455,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.2789855742012,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.3124128713389,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.3365680012648,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.36990188209165,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.41521460771037,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.4318813770369,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.46521560005203,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.5060830098082,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.5394172328233,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.56642309991,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.59975732292514,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.64132757917105,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.6746635130985,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.7139883561613,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.73065580984985,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.7639893484884,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.80437393624743,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.83876379772846,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.8688082611625,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.90230673261976,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.94731422988116,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.96398134138144,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,409.99731556439656,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.03214923889027,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.06547867131303,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.10271516376815,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.13604938678327,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.17926828683994,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.19593574054306,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.2292696213699,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.2651301908627,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.29846441386326,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.32732457753445,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.3606591427233,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.3945442824188,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.4278795319842,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.46121307062276,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.49465508168214,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.5305652678944,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.5531323206087,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.58646585924726,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.62160989487893,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.65494411789405,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.698162675777,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.7314965566038,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.77491802976874,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.791585141269,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.82491867990757,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.8519173611421,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.88525192633097,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.9185875180847,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.9526495670434,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,410.989520948875,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.0228548297018,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.0561883683404,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.0895225913555,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.12285612999403,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.15619035300915,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.1986160699307,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.21528352363384,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.2486174044607,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.29044943167537,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.3237829703139,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.35711821987934,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.3911652127281,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.4167838647845,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.45011740342306,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.4899760539556,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.5237903614907,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.5612834921485,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.5779506036488,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.6112848266639,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.65713546596817,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.6741488679545,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.70813221453864,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.74178706420935,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.7751209450362,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.81818346689397,mary,study2,ripple,0.1.0,stream_2,,,
0.5.3,2017-06-08,09:36:26,7,5,411.83485092058254,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,411.9039420312474,mary,study2,ripple,0.1.0,stream_2_up,,,
0.5.3,2017-06-08,09:36:26,7,5,411.9521492936474,mary,study2,ripple,0.1.0,ripple,,,1
0.5.3,2017-06-08,09:36:26,7,5,412.3890402484103,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.43426742796146,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.4676016509766,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.4935669356928,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.5269015008962,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.566031641094,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.5993662062974,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.6394079254096,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.6560746947216,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.68940857554844,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.71924328002206,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.7525771608489,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.78591172603774,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.8234958777175,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.85683010071807,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.8954856313503,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.93047431531886,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.95105909454287,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,412.984393317558,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,413.0234625489684,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,413.0567998516344,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,413.09013373246125,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,413.1270916869107,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,413.1604262521141,mary,study2,ripple,0.1.0,stream_1,,,
0.5.3,2017-06-08,09:36:26,7,5,413.1950477723585,mary,study2,ripple,0.1.0,stream_1,,,
