weber_version,start_date,start_time,offset,trial,time,sid,condition,version,separation,code,stimulus,phase,stimtrak,value,daq_code
0.4.4-dirty,2017-05-02,09:39:52,1,0,0.007426902035149396,1107,group1,0.3.0,6st,break_start,,,,,253
0.4.4-dirty,2017-05-02,09:39:52,1,0,0.5134763346959517,1107,group1,0.3.0,6st,high_latency,,,,0.25604943266080227,12
0.4.4-dirty,2017-05-02,09:39:52,3,0,1.1941312363524048,1107,group1,0.3.0,6st,break_start,,,,,253
0.4.4-dirty,2017-05-02,09:39:52,4,0,876.2336842651448,1107,group1,0.3.0,6st,break_start,,,,,253
0.4.4-dirty,2017-05-02,09:39:52,5,0,968.0682562232732,1107,group1,0.3.0,6st,break_start,,,,,253
0.4.4-dirty,2017-05-02,09:39:52,5,0,968.0796354916392,1107,group1,0.3.0,6st,instructions,,,,,13
0.4.4-dirty,2017-05-02,09:39:52,5,0,1033.8744568454222,1107,group1,0.3.0,6st,instructions,,,,,13
0.4.4-dirty,2017-05-02,09:39:52,6,0,1040.1264144256947,1107,group1,0.3.0,6st,practice_start,,,,,14
0.4.4-dirty,2017-05-02,09:39:52,6,0,1040.1353498013832,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1042.7662755354995,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1043.0141188116158,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1043.0869945394443,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1045.4061680065024,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1045.6105842904908,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1045.814535003231,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1048.3463627709498,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1048.5663190990554,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1048.6145919665723,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1050.9292043749438,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1051.147470904648,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1051.4168057250718,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1053.6601398310313,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1053.9483743352494,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1054.2176863475288,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1056.5087616061373,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1056.7450514166849,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1057.0177487278042,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1059.2635335688838,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1059.5725651094117,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1059.8179858754866,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1062.0950808819562,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1062.2975302485884,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1062.618041698419,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1065.0264853875342,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1065.3439944302509,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1065.418098091557,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1067.8760374498324,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1068.1627378212343,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1068.218177292838,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1070.509198667206,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1070.8284730603027,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,6,0,1071.0182693237002,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,6,0,1073.3025560232172,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,6,0,1073.5554698349451,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
0.4.4-dirty,2017-05-02,09:39:52,7,0,1073.8183499504912,1107,group1,0.3.0,6st,break_start,,,,,253
0.4.4-dirty,2017-05-02,09:39:52,7,0,1073.8291407687311,1107,group1,0.3.0,6st,instructions,,,,,13
0.4.4-dirty,2017-05-02,09:39:52,8,0,1104.7747818329708,1107,group1,0.3.0,6st,practice_start,,,,,14
0.4.4-dirty,2017-05-02,09:39:52,8,0,1104.7837531314863,1107,group1,0.3.0,6st,stimulus,,practice,,,9
0.4.4-dirty,2017-05-02,09:39:52,8,0,1107.0778732773788,1107,group1,0.3.0,6st,stream_1,,practice,,,1
0.4.4-dirty,2017-05-02,09:39:52,8,0,1107.330902270237,1107,group1,0.3.0,6st,stream_1_up,,practice,,,3
