weber_version,start_date,start_time,offset,trial,time,sid,condition,deviant,version,code,stimulus,stimtrak,value
0.5.3,2017-06-08,08:13:02,4,1,78.94826429098612,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,78.98159859364387,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.01493289633072,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.04835729015758,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.08169130771421,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.11502532529994,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.14835962795769,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.1816933604423,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.21502737799892,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.2508999138372,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.28423393139383,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.30090079762158,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.33423510030843,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.36756911786506,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.40090342055191,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.43423743810854,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.46757174079539,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.50111188465962,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.53444590224535,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.56915067404043,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.60248440652504,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.63581813898054,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.67133059524349,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.70466461280012,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.73910908956896,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.77244310712558,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.8057782650867,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.83911199757131,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.87447449192405,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.90780850950978,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.9411425270664,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,79.97530219028704,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.00863592274254,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.0419702254294,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.0753039578849,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.0941957338946,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.12753060675459,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.1608643392101,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.19420747994445,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.2281886714336,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.2615224038891,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.2967095625936,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.33004358015023,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.36337788283709,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.39671190039371,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.4302052881103,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.46353959076805,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.50004447536776,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.53337849295349,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.56671222540899,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.60274185059825,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.63607558305375,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.67244190970086,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.68910906105884,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.72244279351435,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.75904233087203,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.79237634842866,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.82571008091327,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.86211432568962,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.89544834324624,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.93100270899595,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.96433644145145,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,80.99767673120368,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.03341527067823,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.05008242200711,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.08341643956373,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.11675045714946,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.15008447470609,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.1834182071907,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.21847450561472,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.25180823807023,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.28514225565596,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.31847598811146,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.35180972059607,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.38514402325382,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.41983938682824,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.45317311928375,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.48650827724487,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.52186963122222,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.55520336370682,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.58993208379252,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.62330601515714,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.65667681046762,abin,study2,flash,0.1.0,stream_1,,,
0.5.3,2017-06-08,08:13:02,4,1,81.69267478969414,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,81.75934253973537,abin,study2,flash,0.1.0,stream_1_up,,,
0.5.3,2017-06-08,08:13:02,4,1,82.25006029833457,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.2833943159203,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.31869494388229,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.35202924654004,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.38536326412577,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.4186972816824,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.45203129926813,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.48536531682475,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.52140891182353,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.55474321448128,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.58807694696588,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.6251913724409,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.65852539002663,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.6946177368809,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.71128460310865,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.74461919089663,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.77795349355438,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.81159798352746,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.84493371169083,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.87826772927656,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.9116031723388,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.9449369047943,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,82.97827092238003,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.01333976513706,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.04667378272279,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.0800075151783,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.11334153276403,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.14667555032065,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.18000956790638,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.21557106109685,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.24890507868258,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.28223909623921,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.31827527869609,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.3516090111516,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.38697008002782,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.40363694625557,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.43697067874018,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.47267985303188,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.50601387061761,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.53934788817423,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.5757735153602,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.60910781801795,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.64359905096353,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.67693306852016,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.71026680100476,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.74528860248392,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.77862889223616,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.81273866316769,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.84607268075342,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.88138385736966,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.90005553720403,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.93338926965953,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,83.96672300214414,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.00005730480189,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.03420328328502,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.06753701576963,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.10087103332626,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.13420505091199,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.16753906846861,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.20087308605434,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.23420681850985,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.26754083609558,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.30087513875333,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.33603663858958,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.3693706561462,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.40270495883306,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.43815298276604,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.47148700035177,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.50856179711991,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.52522894844878,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.55856325110653,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.59189726869226,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.62523128624889,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.65856558893574,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.69189932139125,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.72790955984965,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.76124329233426,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.79457730989088,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.82791104237549,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.86124505993212,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.89457879241672,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.92890495323809,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.96223868569359,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,84.99876552290516,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.0321009659674,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.06543526862515,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.0987695712829,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.13210330376751,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.16543732132413,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.20035990851466,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.23369364097016,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.26702737345477,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.30036110591027,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.33369483839488,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.35036198972375,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.3836962923815,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.41748162111617,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.4508156386728,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.48610628818278,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.51944030573941,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.55277460842626,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.58757944984245,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.62091346742818,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.65521111837006,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.68854513595579,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.72187915351242,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.75521317109815,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.78854718865477,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.8218812062405,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.85521522379713,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.88854924135376,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.92403632382047,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.95737062650733,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,85.99383930355543,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,86.01050616981229,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,86.04384047247004,abin,study2,flash,0.1.0,stream_2,,,
0.5.3,2017-06-08,08:13:02,4,1,86.07920895391726,abin,study2,flash,0.1.0,stream_2,,,
